text
9338 860 118 342 4 417 0 15
8912 29 205 15195 15 1795 31 15
17544 860 158 3741 88 689 12 17
13127 860 103 19697 79 2212 16 50
12531 860 185 14323 76 258 38 83
5246 860 103 8057 79 1489 16 50
17340 860 182 17658 79 397 26 92
10748 441 225 12674 79 1469 16 50
553 860 211 2110 60 1795 34 62
17347 860 106 15752 103 858 47 98
20830 859 67 24460 57 49 44 48
2315 860 229 19780 88 1002 12 17
1321 860 103 21804 61 2212 34 92
16188 860 184 23542 79 1795 16 50
1949 860 213 5555 79 509 16 62
17598 860 93 10695 110 1689 31 50
19653 17 95 17886 110 274 31 15
2540 463 88 10255 72 2132 40 3
9320 92 113 4842 79 1469 16 50
9092 860 104 5230 26 1689 40 3
1546 860 218 6270 69 274 31 17
11766 860 185 10371 98 2212 19 50
6928 174 105 16104 110 607 31 15
8189 860 103 12191 49 505 40 92
21400 859 64 24045 79 3 16 84
21025 859 54 25056 79 60 18 49
2963 52 91 23409 110 1110 31 98
6428 130 115 2083 60 1795 34 76
6580 321 205 19863 44 2132 13 83
21105 997 70 23866 5 509 16 49
9100 860 219 19206 49 1795 40 23
1211 860 185 6267 93 1795 12 83
2475 860 181 11389 87 1376 40 50
2475 860 88 4924 87 1348 40 83
2544 860 181 13781 21 689 40 3
11289 860 210 8450 79 1565 25 50
1449 860 219 13083 11 96 1 17
18497 35 88 5651 72 2212 38 11
8718 31 88 17397 72 2212 16 50
8289 860 184 2279 87 1795 40 50
15108 860 203 14970 79 274 16 50
10213 442 222 17668 34 1795 8 25
11153 860 208 22721 49 274 40 17
8906 21 95 23119 110 2013 31 17
10634 860 205 7549 79 274 16 11
8290 213 103 7638 87 2132 40 50
11884 17 103 10287 79 2132 16 50
20189 860 182 3191 60 1795 34 81
6083 860 219 8461 79 274 16 85
9886 319 222 1947 44 1795 13 36
10055 278 222 72 95 1469 42 32
15289 860 110 11330 80 689 42 52
36 860 202 2529 79 274 16 50
2111 34 88 3605 87 674 40 17
18183 860 88 5819 79 2212 25 15
8183 315 183 7541 110 1795 31 48
21235 997 31 25001 98 1217 16 49
3537 860 102 18624 72 1689 16 34
15412 860 203 10895 93 504 16 11
9326 860 233 16504 5 689 24 65
9282 860 185 14807 44 274 13 83
15491 90 221 7684 26 1795 40 50
15644 860 211 2806 79 504 16 11
4183 200 95 6495 62 723 35 65
15714 369 106 15925 99 1376 46 31
2362 37 205 22611 95 1769 42 72
14788 860 236 18525 79 1469 16 50
9450 860 183 8998 57 1469 39 83
4228 860 184 9139 84 1376 31 76
13794 860 237 1057 79 1469 16 83
8392 357 213 20209 26 274 40 52
17680 860 129 18866 79 689 18 94
17236 860 183 21331 104 274 31 50
5530 53 105 6024 76 1689 38 5
10970 860 212 16037 44 689 13 50
5561 860 185 2724 79 274 20 92
18010 860 105 13557 87 1102 40 52
13319 29 205 9732 31 2057 8 76
6782 860 110 19257 31 858 35 76
3157 860 105 14791 95 1313 42 15
11830 860 229 9864 79 1376 16 81
18938 169 104 20315 44 2132 13 50
4695 860 185 22795 79 652 16 50
10074 71 91 11004 44 274 13 50
21308 997 7 23871 87 274 40 49
2061 205 106 19972 103 274 47 1
14439 206 185 20099 26 1637 40 53
18945 187 91 21487 86 451 35 76
14512 860 205 22364 21 1117 40 50
9021 50 91 322 4 896 0 102
14454 367 213 17199 26 274 40 53
15590 443 210 914 79 274 16 50
6854 860 158 3856 79 2212 16 50
20914 997 51 24563 79 274 16 49
15200 860 213 20818 26 2212 40 55
4361 860 185 21498 27 1452 7 50
10730 860 105 9734 99 274 46 31
5273 860 212 21399 79 274 16 50
13903 860 225 14477 79 274 24 94
2059 860 91 488 26 1689 40 83
14888 408 222 9963 98 896 16 50
2680 860 185 4568 88 689 12 17
367 251 184 10149 4 274 0 1
14981 860 183 3306 34 689 8 83
2379 860 213 2179 98 645 16 83
4031 860 102 14739 110 96 31 17
6254 860 222 7619 79 274 16 83
84 860 205 73 79 509 16 50
14840 860 137 678 98 689 16 31
4724 860 185 13356 79 2132 16 50
19988 860 106 18984 79 96 16 31
15694 174 106 23221 110 1450 31 98
20133 860 106 15452 110 1689 31 50
15716 860 218 16482 79 274 16 50
14658 173 205 13173 15 952 31 50
1140 860 185 15250 87 147 40 53
16300 872 102 5492 26 689 40 50
419 201 185 17095 4 2212 0 31
15347 860 212 21846 79 373 16 50
7739 860 202 16965 79 96 16 50
14840 860 105 1893 11 96 1 92
9966 860 185 11515 57 1689 39 25
19365 860 104 11027 110 645 31 83
11501 200 94 17836 110 1469 31 15
13846 860 222 81 79 1795 16 83
15118 860 183 1887 27 2212 7 58
20978 997 64 24922 25 1376 43 14
4054 860 233 4188 79 274 18 50
9132 248 204 22886 47 2031 15 48
8037 860 106 8492 79 1376 16 50
5879 519 93 22596 44 1875 13 83
8285 860 205 7631 87 1376 40 83
20269 859 68 24110 79 3 16 49
9790 860 220 14971 79 96 16 3
15002 860 183 11687 79 1402 29 94
999 860 105 7567 98 1376 16 50
20589 997 61 23801 79 1469 16 49
10185 103 229 17999 87 858 40 31
4672 168 103 19886 44 274 13 83
14577 860 184 22321 79 274 16 50
3172 88 113 3956 95 1721 42 25
14354 607 185 3209 87 274 40 27
14462 174 106 20938 87 1124 40 47
15966 860 105 14435 79 1795 30 62
15328 860 202 15682 87 689 40 53
5274 860 182 12514 83 96 26 50
1629 860 181 12999 37 2212 0 76
9842 860 212 13886 24 96 12 17
12650 860 185 9810 95 1689 42 62
14192 860 103 14139 26 274 40 50
16545 860 185 10441 87 1376 40 98
688 860 158 1408 79 475 16 31
1679 860 110 11750 79 1795 16 50
16229 860 185 3745 79 1469 16 55
6693 557 185 6963 87 1795 40 47
8430 860 102 7767 26 689 40 3
11823 860 212 11174 108 1795 46 76
16024 860 210 6949 79 2132 16 50
20031 860 158 6422 44 689 13 83
9587 860 213 4470 60 1469 34 25
17573 860 236 6938 79 1795 16 50
394 860 222 15016 44 1795 13 50
20212 860 106 18931 27 96 7 69
19813 12 88 2962 27 627 7 50
16226 860 184 11698 79 1795 26 48
3537 860 106 22519 23 1376 32 58
12716 860 213 10903 80 1795 19 50
10760 860 212 19961 79 535 16 50
3862 860 88 4658 110 1689 31 50
14739 860 202 21437 4 1795 0 50
12299 860 183 16427 79 274 16 50
2342 860 112 5223 60 858 34 62
1069 860 222 22004 21 2327 40 76
11049 169 183 10116 44 1855 13 58
6239 470 118 9462 60 1348 34 52
1754 56 182 229 37 689 0 17
15158 860 225 8456 79 274 16 50
11936 860 201 16185 79 1795 16 50
2440 860 103 8651 98 2132 30 50
4382 33 88 7471 72 435 31 48
21110 859 54 23972 98 41 19 49
4866 860 185 5691 34 1376 8 50
17489 860 183 7180 41 1795 14 98
8210 860 209 7583 79 2212 16 50
11275 173 95 15545 72 2386 9 83
13201 860 95 6760 44 1376 13 83
252 860 212 5528 79 858 16 50
12693 860 110 12136 80 1406 16 50
16607 860 184 7119 79 270 16 50
1854 860 106 1385 34 96 8 83
16916 860 182 33 79 1795 16 50
18695 167 106 19377 44 1689 13 50
12627 860 219 11809 79 96 25 50
4070 860 182 2342 11 1795 1 50
5822 15 95 19571 39 1469 14 98
10068 860 184 6214 4 1469 0 50
3913 166 91 1597 72 689 31 15
4186 397 95 18771 110 274 31 15
8701 860 222 8474 79 1524 16 50
6798 472 229 9490 87 1795 40 76
6340 860 205 6937 27 1795 7 50
20124 860 181 19014 79 274 16 50
3767 321 205 3563 87 96 40 17
17965 515 103 23131 91 2212 40 11
7905 55 93 21805 110 1689 31 15
14901 860 184 3368 98 1795 16 83
13945 860 91 13163 5 1376 30 31
7925 860 106 15455 110 1689 31 50
3244 860 212 21868 5 274 16 50
20755 997 63 24932 79 1469 16 49
12655 860 165 9094 88 2212 12 50
4601 860 104 17736 110 689 31 15
19909 860 236 7291 100 689 15 83
21563 859 63 24867 79 49 16 49
19793 860 95 21630 110 1689 31 50
19983 169 185 17350 87 2275 40 53
18150 370 204 23243 71 1795 12 15
6616 165 102 20245 44 896 13 15
2357 860 113 6480 79 274 16 50
11176 860 103 20769 60 1469 34 50
14251 209 105 13552 87 2212 40 73
12693 860 227 3164 80 659 16 50
9017 860 183 58 78 274 45 50
3906 860 102 3108 110 96 31 92
14943 860 203 22858 95 2249 42 8
8233 860 213 1338 79 590 16 83
4021 860 185 8227 79 2212 16 50
16157 860 103 13425 79 1376 16 50
15395 860 244 21591 75 274 40 50
12666 858 113 5573 95 2125 42 25
10548 215 93 17680 62 747 35 65
14280 860 182 7671 87 2132 40 83
13018 860 202 13217 79 1376 26 50
3446 860 221 9231 72 896 18 50
16111 860 182 8015 79 274 16 85
16424 860 181 7876 88 1795 12 53
12537 939 236 22587 76 2256 38 11
14280 860 106 13591 87 1795 40 3
15375 860 212 20491 79 1376 16 50
20440 997 74 24104 11 1795 1 16
16884 860 184 15965 79 689 25 17
16414 860 218 9404 98 96 16 3
3031 860 183 4766 5 858 18 50
6216 860 208 15140 108 2132 46 31
237 860 212 134 49 1409 40 83
19528 366 202 14077 99 1376 46 31
13699 473 234 12868 98 274 19 50
17670 860 209 22734 79 1689 16 50
9205 860 113 11916 80 1795 25 27
4028 860 183 19099 79 96 16 83
12493 471 213 21678 79 1795 17 50
16919 860 202 4152 79 1795 16 50
14280 860 103 20818 87 2379 40 83
11491 860 204 20543 79 274 17 50
6340 860 181 19262 27 1469 7 50
18243 649 106 23207 103 1267 47 98
19096 14 95 4459 93 535 31 15
9669 485 237 9549 79 1946 16 50
1746 860 113 778 86 274 35 17
18996 860 88 4543 87 1893 40 29
7754 860 103 20332 72 1824 16 3
6415 860 113 13611 93 410 40 62
14078 860 205 20818 49 1795 40 81
17739 860 212 1966 26 1795 40 50
12554 860 213 7962 5 1469 16 50
4261 860 130 17424 79 1795 16 52
12752 86 185 19179 80 1795 30 50
4026 860 181 19079 79 858 16 50
13856 860 105 13031 79 1795 19 1
7677 860 205 10732 79 274 16 83
17714 93 237 18520 80 274 30 50
4457 860 219 8617 79 274 28 50
17731 860 212 15493 80 2306 16 50
7777 206 184 7345 110 2132 31 48
15550 860 202 20494 79 689 16 50
2072 860 227 12605 87 274 40 25
3437 860 213 80 79 274 19 50
8921 860 115 2318 98 274 16 50
12300 88 229 17247 79 1469 16 50
12949 860 202 15718 79 274 26 50
12434 860 222 8365 79 274 16 50
10570 860 102 22465 87 274 40 31
11007 860 219 4567 26 1795 40 50
21671 704 57 24260 6 26 13 14
15641 860 209 11120 5 2132 24 50
904 860 213 50 27 1689 7 83
8251 860 91 15416 110 1795 31 62
16517 860 204 5469 72 2212 16 17
8133 860 91 10709 110 1689 31 50
10467 175 103 9608 79 2132 16 50
2309 860 229 15179 87 158 40 87
5380 860 95 21380 37 1572 0 17
20001 860 229 20823 87 620 40 83
8377 860 93 18804 110 1689 31 50
6175 239 193 13911 29 1795 11 97
4832 481 237 19411 90 2115 38 23
9651 516 91 3579 110 2171 31 15
6616 860 183 9921 44 1795 13 15
21540 714 0 25106 5 10 16 49
20651 761 30 25060 93 76 44 22
7115 175 185 7159 72 1376 13 83
11467 392 95 6378 72 2212 31 15
4396 860 113 5004 79 274 16 50
6 860 181 14376 50 896 2 8
13333 860 183 8746 87 1469 40 53
6884 860 113 9885 55 2116 12 83
18423 860 182 2991 79 274 16 50
4373 163 104 9974 72 2212 13 50
6256 860 185 16758 79 2132 16 92
10698 860 219 14344 79 2212 16 50
161 860 236 7046 76 1376 38 11
8412 860 105 3055 110 1689 31 50
4252 860 219 6023 37 1795 0 83
2544 860 210 20813 87 858 40 83
6416 106 234 6776 93 1795 13 62
4185 200 91 9665 62 800 35 65
12943 860 183 1613 84 1795 31 15
5801 860 185 21514 79 1280 16 50
9507 342 182 9211 79 2132 16 50
2099 72 93 20003 110 1110 31 15
13689 860 153 22401 79 1795 17 67
187 860 183 784 79 689 16 62
16371 860 236 10898 79 2132 16 94
1772 165 212 13521 87 2212 40 97
17788 860 221 13414 79 274 16 94
13654 47 95 17788 72 630 31 15
10217 860 212 11595 79 274 18 50
15946 860 91 1745 110 1689 31 50
19804 860 184 8842 79 858 30 50
13541 860 208 12166 110 2205 31 17
6427 860 213 19764 60 1795 34 83
21350 1012 75 24735 79 1522 16 49
14280 860 219 13975 87 2212 40 83
16904 860 209 20818 87 1795 40 81
10303 860 183 9424 60 2379 34 69
12673 860 219 16237 79 2212 16 50
814 860 225 17294 79 1636 23 50
20394 859 9 24089 98 82 16 49
4212 860 105 13386 79 2212 16 94
18239 860 183 16005 103 274 47 8
12814 860 202 587 82 2212 44 55
4043 860 183 14874 110 274 31 36
17156 860 229 22171 7 2132 34 62
11939 90 221 6512 60 1875 34 76
4689 860 209 18970 79 274 16 50
15277 860 227 18431 26 896 40 65
4591 860 103 5256 87 2089 40 50
16027 860 182 18090 79 274 16 73
20996 698 7 23842 68 60 34 35
4238 860 182 12234 79 689 16 50
13167 860 113 600 79 2212 28 50
15572 860 220 15772 79 274 16 50
5239 258 185 6151 79 509 16 50
21283 859 59 24376 79 3 25 49
16519 860 236 17469 71 2212 12 17
17524 860 222 12007 62 1469 35 65
2440 860 102 21306 26 2194 40 50
11130 860 103 12473 26 232 40 50
13257 860 213 21374 87 714 40 31
1437 860 211 15198 103 1376 47 98
1720 860 185 23483 27 1689 7 50
19170 363 203 1085 87 1795 40 48
14335 860 103 20818 87 274 40 98
13680 860 234 5300 87 96 40 83
12266 860 185 15240 24 426 12 17
13684 85 209 12886 79 1795 16 50
11837 860 185 22665 79 2012 16 50
15471 860 209 3844 79 1795 16 17
7196 860 106 23110 62 858 35 65
18292 860 185 6946 79 274 16 50
10339 860 104 13874 60 96 34 83
4534 860 94 19143 79 272 25 3
17260 68 181 19297 5 1469 24 31
8962 860 104 12447 110 1689 31 50
6340 860 103 19731 27 1795 7 36
7549 173 95 19594 72 1614 9 83
1337 860 219 10936 76 2212 38 52
8974 860 88 1373 79 96 16 50
16209 860 212 9832 79 1469 30 55
21035 996 67 23976 79 274 16 49
2217 860 203 4325 108 96 46 31
2514 176 183 3541 26 2212 40 50
21545 1012 8 24943 91 896 40 16
746 640 103 13280 11 1376 1 3
2785 860 181 3655 4 1409 0 83
5622 860 105 14691 86 2212 35 85
9079 860 198 3777 79 274 19 1
10388 860 183 20830 21 274 40 36
5320 860 103 10316 110 274 31 50
2817 860 183 7457 15 1469 31 83
18610 429 88 10532 72 1829 31 50
12008 225 106 21312 7 1947 34 3
5969 860 184 16085 79 274 16 50
17298 860 185 18999 79 2132 20 50
15043 318 205 19689 87 1795 40 27
19978 860 105 6943 79 1559 16 15
2379 860 208 1027 98 858 16 17
20062 860 104 5590 99 1795 46 50
8266 860 102 21427 87 274 40 50
11644 445 234 6143 84 2115 31 31
5922 57 88 1577 72 885 31 15
8566 860 229 5075 79 388 16 50
20091 860 91 14366 72 1422 30 52
5862 860 95 23265 62 508 35 65
11177 188 94 19588 44 1081 13 15
17202 860 88 7055 110 1376 31 52
3068 405 106 17453 37 1679 0 17
4175 52 95 22978 99 2380 46 31
14251 169 91 22187 49 896 40 27
18363 860 88 16099 55 96 12 17
2476 860 183 2210 26 858 40 50
4585 41 95 19199 87 195 40 53
9190 860 182 8727 72 1469 7 62
2074 860 201 8980 79 590 25 50
14724 860 205 1069 79 1469 16 50
4897 860 211 17500 83 274 16 50
6340 860 183 7293 27 1363 7 83
4557 317 213 14385 93 896 34 85
15677 860 183 8951 83 274 25 94
2475 860 106 6590 93 1469 40 50
12887 860 184 6330 86 745 35 36
12970 860 210 3900 79 274 26 50
19392 860 183 11431 27 689 7 62
15467 88 93 22505 62 476 35 65
12216 860 203 1456 34 274 8 83
1142 250 182 21774 87 858 40 21
7110 176 91 20676 110 2212 31 15
3119 306 213 20652 93 1795 16 50
17663 860 88 4656 5 2132 16 50
4527 35 91 13141 68 1202 34 58
1371 373 212 17657 16 274 4 102
20750 653 5 23601 4 80 0 0
8234 860 183 15140 108 96 46 31
2521 860 102 8969 87 1795 40 31
21164 859 43 24306 80 3 16 49
14165 40 105 22552 87 1217 40 52
16848 860 203 19046 79 1376 16 50
3546 860 88 13177 72 1795 32 62
3514 860 181 4034 72 102 46 31
7853 860 204 11470 104 274 31 50
2846 860 106 9347 95 1689 42 92
13459 860 185 12918 4 689 0 72
1699 274 91 147 79 961 16 50
8036 860 152 21049 79 1469 27 50
12481 860 217 9520 60 1795 34 76
20785 859 52 24987 44 17 13 82
15552 93 185 10101 79 274 16 50
7431 860 91 15602 110 1689 31 50
12234 860 110 10404 79 2132 16 83
11395 860 226 4194 79 1469 16 50
13099 860 212 16487 79 274 20 89
14879 860 183 1102 72 2212 25 15
1627 860 104 3842 108 858 46 15
11411 860 91 21634 110 1689 31 50
3436 860 110 11808 86 1376 8 25
13473 593 87 3129 4 1016 0 97
20041 860 104 13734 49 1448 40 17
16108 860 205 11918 79 1469 16 83
8595 860 185 7094 79 2212 16 50
4500 230 113 8466 79 1905 16 17
4451 860 181 18514 5 1052 16 62
15280 860 229 15588 37 1795 0 15
14248 860 184 11480 26 1469 40 50
12651 88 227 21751 80 274 42 27
6468 860 185 11086 93 1689 13 50
13716 860 204 12899 79 1469 16 83
2793 860 212 22146 34 2164 8 25
16673 860 182 21737 15 2212 31 15
9229 860 219 4580 5 2212 16 50
9651 51 103 9287 5 1689 28 94
11790 860 183 5973 25 96 43 83
8730 860 235 22077 79 1469 17 50
16294 860 205 2698 79 274 26 50
18885 860 205 6979 79 1469 16 50
8657 29 183 8376 79 2132 16 50
3913 55 103 4551 5 1469 16 50
1938 860 104 10967 79 96 30 50
20069 860 102 8105 79 96 30 50
5286 860 185 20627 44 2212 13 72
6203 860 205 2551 79 1469 23 50
19862 860 94 5842 110 1689 31 50
6298 860 105 10536 110 1689 31 50
7008 394 91 21220 110 274 31 15
3890 181 95 20005 110 1689 31 15
1 396 106 2850 27 1795 7 50
814 860 182 11139 79 96 27 15
20363 997 76 24453 79 2132 25 0
17400 258 205 20248 44 274 13 50
3158 398 88 3282 87 1876 40 25
18019 860 183 14127 87 645 40 65
5129 860 156 6098 49 586 40 25
1680 860 103 17421 79 2212 16 50
13477 860 91 7725 37 1795 0 1
6129 860 213 20971 80 2379 19 17
26 860 184 2677 79 1795 16 50
467 253 95 305 4 653 0 1
6568 183 183 6747 87 1052 40 37
3112 860 113 4116 76 1795 38 76
14230 860 88 21315 91 858 40 34
5152 442 213 5845 79 689 19 50
14377 131 158 9771 93 2132 40 32
7420 13 94 15658 110 689 31 15
15550 860 218 7084 79 274 16 50
5819 51 102 4409 39 1795 14 98
10562 187 106 17661 62 896 35 65
20150 860 183 14451 60 1795 34 50
19386 860 211 16570 29 858 11 83
19090 281 103 105 15 1469 31 50
4880 252 213 17322 76 2212 38 76
382 860 183 9391 7 1575 34 3
10141 163 102 13819 91 1795 40 11
15396 860 227 14588 79 274 19 50
19694 135 163 203 108 1795 46 31
14453 202 104 17559 87 1523 40 53
4027 860 213 4795 79 1348 16 50
2089 860 185 5521 44 2212 13 83
12984 860 225 12206 79 274 26 50
6064 860 205 20470 79 494 29 94
5941 412 182 19621 79 274 16 50
15489 860 221 18169 79 1469 20 89
5433 200 185 16651 69 2212 31 15
9473 287 103 22309 39 274 14 98
4489 860 185 19408 87 738 40 50
3772 860 93 10469 110 1689 31 50
12042 860 91 1574 44 1795 13 50
16732 860 203 1304 79 2212 16 50
818 860 202 12662 79 689 16 50
4294 860 205 12055 82 1895 44 25
25 860 210 2588 79 1469 16 50
9295 860 209 16388 79 2212 16 50
7916 89 211 12003 79 1469 16 50
19540 182 104 22562 110 858 31 55
17477 860 210 1882 105 274 12 31
4760 860 103 19447 34 1254 8 25
15917 860 203 9154 93 274 44 83
17967 67 91 22219 91 2266 40 97
9315 860 234 15991 79 274 16 98
15974 860 91 14405 15 689 31 50
5701 860 103 17131 4 858 0 52
6012 860 184 2930 79 1795 16 50
6688 201 105 5387 34 1101 8 47
15843 860 222 894 79 805 16 50
11297 860 106 20849 60 1689 34 31
15780 93 136 15384 93 274 31 48
16459 75 95 17871 110 274 31 15
1838 252 202 12018 23 1156 32 78
14388 860 208 9137 26 1795 40 50
13628 860 183 7917 79 1376 25 1
14542 860 205 13712 26 1376 40 81
12626 860 103 3724 79 274 16 50
9701 860 203 13445 79 689 16 83
10342 860 182 20815 61 1591 34 65
15373 860 213 18995 79 1689 16 50
18792 357 205 6183 79 1795 20 36
13455 198 91 18029 4 1133 0 17
3506 860 183 18933 23 274 32 50
12095 397 203 6306 98 1376 16 50
20672 994 2 24629 110 1448 31 14
13739 860 219 12909 79 274 16 50
11044 860 104 21257 44 2132 13 83
6886 860 185 12621 110 1469 31 83
1674 860 210 22979 108 388 46 31
9863 860 218 5214 68 1795 34 50
10686 860 91 21053 86 2012 35 50
9644 272 106 13904 103 1469 47 98
13783 860 118 14806 79 1469 19 50
1073 860 219 1202 88 274 12 17
148 23 183 7871 63 2013 12 17
8210 860 94 4737 79 274 16 50
15724 258 185 10788 79 1829 16 50
11120 860 106 17157 6 2212 13 17
1067 860 219 20818 87 2212 40 55
20332 997 7 24630 15 274 31 49
2353 53 87 3254 72 2212 38 23
13298 469 237 20765 87 1469 40 29
1718 860 113 6454 71 689 12 31
8338 860 205 20124 27 896 7 8
5944 436 202 2595 79 1376 16 58
3818 54 93 17777 110 1469 31 15
8621 860 219 8575 79 274 16 50
10252 860 243 18876 44 1376 13 83
14364 183 103 3693 87 701 40 48
2518 175 95 6699 87 129 40 50
13936 860 185 16453 98 1795 30 50
4235 878 227 32 79 689 16 50
1260 860 227 9148 88 2212 12 17
10738 860 211 14951 5 410 16 50
16816 85 113 17061 4 124 0 58
15469 108 95 633 62 1053 35 65
20306 859 57 23766 5 51 19 16
20687 997 63 24800 42 1795 12 53
9503 177 213 18087 110 2380 31 15
16024 860 202 14488 79 1689 16 94
19944 860 105 10810 79 96 30 50
10427 860 181 9535 87 457 40 83
10712 860 183 14947 79 112 16 58
10344 860 202 11621 60 2212 34 55
6738 860 87 23194 87 390 40 53
14717 860 205 11467 79 1673 16 50
7725 860 182 16029 79 409 16 50
12654 231 163 21256 80 1469 42 94
11204 860 209 8518 79 1469 16 50
3369 860 110 3660 93 1795 0 83
4159 860 205 14867 79 1469 16 15
9858 860 213 13277 98 274 18 31
15013 860 209 19485 95 2212 42 47
7234 860 211 15176 79 689 16 50
14065 317 209 18614 72 1552 31 65
20103 860 103 11114 79 689 27 50
11173 291 217 16001 110 274 31 55
1507 860 112 4889 5 1795 16 17
6671 860 203 18336 44 96 13 50
16625 860 221 3083 93 274 13 50
6621 391 95 19909 44 1689 13 83
9416 860 106 22152 5 1795 16 50
21141 997 66 23581 47 274 15 49
19383 860 105 663 23 2212 32 50
2268 860 106 2033 62 1469 35 65
18621 860 218 17463 37 2234 0 1
11068 860 204 15276 110 801 31 92
16773 860 221 8273 79 645 16 50
9060 860 203 21441 79 645 16 50
15058 860 93 7320 55 1795 12 53
14388 860 208 20784 87 1795 40 50
15192 860 211 8935 5 1795 24 50
17211 860 102 14802 76 645 38 83
9189 860 234 4326 108 1469 46 31
11989 860 105 15243 98 274 16 50
18887 860 210 5925 79 2212 25 50
7708 860 203 4731 79 1795 16 3
7078 208 185 23198 44 274 13 15
1905 860 113 17392 79 1795 16 50
6847 860 158 1505 93 590 40 50
1150 250 181 18615 56 2115 46 31
3957 860 103 9983 79 1376 24 50
19649 860 105 17121 4 1795 0 37
6961 860 226 12827 98 1469 16 50
11123 860 88 10232 49 858 40 3
20821 859 8 23677 110 3 31 49
18128 860 105 16219 5 2212 25 83
411 860 183 19475 4 274 0 31
7282 397 93 23420 110 1101 31 15
19034 860 211 10251 79 274 16 50
870 860 203 842 62 858 35 65
15970 860 212 14391 7 1795 34 83
13498 860 204 18938 79 274 26 83
8836 860 93 15219 44 2132 13 72
6323 860 130 3101 93 1469 0 25
12727 860 220 22543 79 1469 16 50
4776 470 213 12655 41 274 14 98
21014 859 66 24899 79 60 16 49
1910 860 113 2325 79 274 18 50
15380 860 229 3751 79 689 16 50
18408 860 93 7064 110 1689 31 50
88 860 182 16043 76 1376 38 83
3620 860 183 14365 79 858 16 50
77 860 183 10549 110 1689 31 50
5661 860 88 19513 87 205 40 40
10114 860 201 4731 79 2132 16 83
16696 860 205 18217 34 2263 8 11
18632 250 106 17844 110 1269 31 15
16916 860 209 2848 79 1469 16 50
15082 860 213 20963 108 2040 46 31
412 860 88 23158 4 1795 0 83
11856 860 102 12235 79 1795 18 50
14991 860 209 14206 79 2212 16 83
9324 860 244 11912 79 274 16 50
7489 14 102 23372 110 274 31 15
18340 860 201 20120 79 1795 16 50
16791 860 102 14471 79 96 16 50
12626 860 212 10988 79 1469 25 50
8440 14 91 2905 110 96 31 15
5168 504 244 20524 79 1795 16 50
12347 860 219 22771 79 2212 16 50
17694 488 236 22736 79 274 16 50
16672 860 184 1718 87 274 40 50
482 860 202 357 4 2212 0 50
14954 860 226 16325 79 410 18 50
3142 860 118 19535 93 1469 40 1
2723 860 212 16408 79 274 27 50
18428 860 185 7698 79 274 16 50
13947 169 184 14109 68 1376 34 55
5840 860 211 6500 79 274 16 50
10503 860 202 11426 87 689 40 62
12638 371 211 23030 79 1376 30 50
20007 110 163 23568 87 1124 40 76
2139 55 103 20616 79 274 16 50
18382 319 203 16113 44 535 13 50
6640 860 104 21976 44 98 13 31
3598 860 203 21483 27 1795 34 73
2926 860 202 16503 5 410 16 50
10664 247 183 21044 77 1376 10 34
9170 860 184 4325 99 1365 46 31
17170 860 106 1738 99 274 46 83
4404 860 205 16507 79 1795 16 15
16253 860 202 7107 79 1795 16 17
1651 854 104 20085 87 1946 40 17
13710 860 212 13032 79 1428 16 17
12538 860 202 15840 76 96 38 83
11056 860 103 10128 62 2132 35 65
8697 860 229 9699 79 2040 16 50
18466 860 185 3078 44 274 13 55
10823 860 202 13443 79 1376 16 50
14280 860 183 20767 87 2132 40 50
4695 860 105 13343 79 858 30 50
18354 600 209 22423 79 2212 16 50
2518 860 219 221 87 1043 40 45
21639 667 5 24427 110 45 31 14
10264 105 205 6217 37 896 0 36
7866 860 102 6299 76 1130 38 52
4948 860 205 1249 95 2132 42 83
2149 181 88 17787 15 1110 31 15
13031 860 181 9554 76 2116 38 52
10560 315 91 21039 62 1600 35 65
14793 383 204 18099 79 1689 16 50
3054 860 201 17721 4 274 0 83
482 69 202 15045 4 1689 0 1
8153 860 183 10556 110 1689 31 50
17103 860 236 3105 26 1458 40 50
18291 860 204 6853 79 1469 16 50
4440 860 102 6467 110 1795 31 69
13448 860 235 2322 87 1669 40 83
7278 860 105 14095 44 1795 13 83
17036 860 103 8167 79 2212 16 50
6150 860 242 7140 110 2132 31 50
17290 860 105 12517 79 1376 16 70
2809 860 93 10498 110 1689 31 50
7497 52 88 6163 15 274 31 15
13730 860 133 14051 98 1941 16 50
11949 860 181 10925 79 645 30 50
5302 41 95 17839 110 896 31 15
671 860 185 20006 55 1674 12 83
412 860 182 4013 4 2107 0 69
1527 860 183 9956 110 274 31 50
13746 860 209 4894 98 274 19 50
19788 860 185 17428 79 645 25 50
15123 33 102 22932 110 2132 31 83
542 164 91 17377 4 1371 0 15
8595 860 183 21405 79 2212 16 50
9331 860 213 4741 79 1376 16 15
18277 860 185 9766 79 689 20 50
4164 860 185 7034 93 2212 40 50
15073 246 208 17506 87 2338 40 11
2937 71 95 17204 26 689 40 53
14298 556 93 22049 87 326 40 81
11077 860 105 466 6 1795 13 50
6814 135 115 16002 103 1376 47 98
20952 997 15 24465 79 274 20 24
19935 495 91 1666 110 274 31 15
2742 135 185 8508 79 1795 16 17
8244 860 229 8653 79 1469 24 17
14388 860 213 19842 87 1549 40 98
13180 860 212 7412 44 274 13 83
3825 860 103 15411 79 274 24 83
6894 316 185 17878 110 2021 31 15
12823 860 182 6843 79 2132 16 50
